case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0181,Clerk-000004,Clerk-000002,Check credit history,2023-05-02T04:56:03+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0181,Clerk-000002,AML Investigator-000001,AML check,2023-05-02T05:05:04+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0181,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-02T05:59:19+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0181,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-05-02T06:45:52+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0181,Loan Officer-000003,Clerk-000005,Reject application,2023-05-02T07:05:52+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0182,Clerk-000007,AML Investigator-000001,AML check,2023-05-04T19:10:31+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-04T20:30:37+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,Appraiser-000001,Clerk-000001,Check credit history,2023-05-04T20:30:38+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0182,Clerk-000001,Loan Officer-000003,Assess loan risk,2023-05-04T21:32:34+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-05-04T21:52:34+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-04T21:55:42+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,Senior Officer-000001,Clerk-000004,Approve application,2023-05-04T22:15:42+00:00,Handover for Approve application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0183,Clerk-000007,Appraiser-000001,Appraise property,2023-05-02T03:32:53+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0183,Appraiser-000001,Clerk-000008,Check credit history,2023-05-02T05:02:16+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0183,Clerk-000008,AML Investigator-000002,AML check,2023-05-02T05:22:19+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0183,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-05-02T06:06:41+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0183,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-02T06:26:41+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0183,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-02T06:29:23+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0183,Senior Officer-000002,Clerk-000006,Cancel application,2023-05-02T06:49:23+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0184,Clerk-000007,Clerk-000006,Check credit history,2023-05-02T04:00:41+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0184,Clerk-000006,AML Investigator-000002,AML check,2023-05-02T04:25:35+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0184,AML Investigator-000002,Appraiser-000002,Appraise property,2023-05-02T21:15:25+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0184,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-02T23:06:03+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0184,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-05-02T23:26:03+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0184,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-02T23:27:19+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0184,Senior Officer-000001,Clerk-000008,Cancel application,2023-05-02T23:47:19+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0185,Clerk-000008,Clerk-000004,Check credit history,2023-05-02T04:48:28+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0185,Clerk-000004,Appraiser-000001,Appraise property,2023-05-02T04:53:45+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0185,Appraiser-000001,AML Investigator-000001,AML check,2023-05-02T04:54:50+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0185,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-05-02T05:36:34+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0185,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-05-02T05:56:34+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0185,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-02T06:14:31+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0185,Senior Officer-000001,Clerk-000003,Approve application,2023-05-02T06:34:31+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0186,Clerk-000002,AML Investigator-000002,AML check,2023-05-02T05:18:34+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0186,AML Investigator-000002,Clerk-000003,Check credit history,2023-05-02T05:34:38+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0186,Clerk-000003,Appraiser-000001,Appraise property,2023-05-02T06:36:59+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0186,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-02T06:51:51+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0186,Loan Officer-000004,Clerk-000002,Reject application,2023-05-02T07:11:51+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0187,Clerk-000007,Clerk-000002,Check credit history,2023-05-02T05:36:21+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0187,Clerk-000002,AML Investigator-000002,AML check,2023-05-02T06:21:37+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0187,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-02T06:44:14+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0187,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-02T06:49:53+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0187,Loan Officer-000004,Clerk-000006,Reject application,2023-05-02T07:09:53+00:00,Handover for Reject application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0188,Clerk-000003,AML Investigator-000001,AML check,2023-05-02T06:01:36+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0188,AML Investigator-000001,Clerk-000008,Check credit history,2023-05-02T23:01:21+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0188,Clerk-000008,Appraiser-000001,Appraise property,2023-05-03T00:04:21+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0188,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-05-03T02:10:16+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0188,Loan Officer-000001,Clerk-000006,Reject application,2023-05-03T02:30:16+00:00,Handover for Reject application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0189,Clerk-000005,AML Investigator-000002,AML check,2023-05-02T06:42:51+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0189,AML Investigator-000002,Clerk-000002,Check credit history,2023-05-02T06:51:39+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0189,Clerk-000002,Appraiser-000001,Appraise property,2023-05-02T06:56:34+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0189,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-05-02T07:29:47+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0189,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-05-02T23:49:47+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0189,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-02T23:52:15+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0189,Senior Officer-000001,Clerk-000004,Cancel application,2023-05-03T00:12:15+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0190,Clerk-000005,AML Investigator-000002,AML check,2023-05-02T07:05:10+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0190,AML Investigator-000002,Clerk-000003,Check credit history,2023-05-02T07:08:27+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0190,Clerk-000003,Appraiser-000001,Appraise property,2023-05-02T09:54:35+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0190,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-02T10:32:09+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0190,Loan Officer-000002,Clerk-000008,Reject application,2023-05-02T10:52:09+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0191,Clerk-000004,Appraiser-000001,Appraise property,2023-05-02T07:32:20+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0191,Appraiser-000001,AML Investigator-000001,AML check,2023-05-02T09:03:14+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0191,AML Investigator-000001,Clerk-000006,Check credit history,2023-05-02T09:09:11+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0191,Clerk-000006,Loan Officer-000001,Assess loan risk,2023-05-02T09:54:47+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0191,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-03T02:14:47+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0191,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-05-03T02:15:41+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0191,Senior Officer-000002,Clerk-000006,Approve application,2023-05-03T02:35:41+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0192,Clerk-000008,Clerk-000004,Check credit history,2023-05-02T08:19:46+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0192,Clerk-000004,AML Investigator-000002,AML check,2023-05-02T08:24:42+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0192,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-02T08:37:41+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0192,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-05-02T08:50:57+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0192,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-05-02T09:10:57+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0192,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-02T09:14:25+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0192,Senior Officer-000001,Clerk-000002,Cancel application,2023-05-02T09:34:25+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0193,Clerk-000007,AML Investigator-000002,AML check,2023-05-02T08:35:34+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0193,AML Investigator-000002,Clerk-000007,Check credit history,2023-05-02T08:58:50+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0193,Clerk-000007,Appraiser-000002,Appraise property,2023-05-02T09:36:42+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0193,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-05-03T04:41:41+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0193,Loan Officer-000001,Clerk-000004,Reject application,2023-05-03T05:01:41+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0194,Clerk-000002,Clerk-000008,Check credit history,2023-05-03T01:25:35+00:00,Handover for Check credit history; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0194,Clerk-000008,AML Investigator-000001,AML check,2023-05-03T01:26:08+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0194,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-03T01:40:37+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
